average_wait,decisions_explained,esi_avg_wait,esi_fallbacks,esi_percentage,esi_treated,esi_waiting,esi_weighted_wait,filename,mts_avg_wait,mts_treated,mts_waiting,mts_weighted_wait,neural_decisions,neural_percentage,nurses,optimizer_type,original_filename,patients_treated,patients_waiting,pattern,seed,weighted_wait
2,11,5.32,0,0.0,29,1,26.79,hybrid_weekend_5nurses_analysis.txt,7.95,29,1,40.5,11,100.0,5,hybrid,weekend_5nurses_analysis.txt,29,1,weekend,9098,13
1,3,3.79,0,0.0,22,0,21.76,hybrid_weekend_5nurses_analysis.txt,5.69,22,0,32.73,3,100.0,5,hybrid,weekend_5nurses_analysis.txt,22,0,weekend,9099,10
2,6,5.62,3,50.0,23,0,33.03,hybrid_weekend_6nurses_analysis.txt,8.44,23,0,49.59,3,50.0,6,hybrid,weekend_6nurses_analysis.txt,23,0,weekend,9000,16
2,8,5.81,6,75.0,22,1,34.7,hybrid_weekend_6nurses_analysis.txt,8.75,22,1,53.15,2,25.0,6,hybrid,weekend_6nurses_analysis.txt,22,1,weekend,9001,16
2,10,5.22,5,50.0,30,0,26.97,hybrid_weekend_6nurses_analysis.txt,7.78,30,0,40.74,5,50.0,6,hybrid,weekend_6nurses_analysis.txt,30,0,weekend,9002,13
1,3,3.03,2,66.7,26,0,16.97,hybrid_weekend_6nurses_analysis.txt,4.55,26,0,25.69,1,33.3,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9003,8
2,5,4.28,3,60.0,26,0,23.61,hybrid_weekend_6nurses_analysis.txt,6.41,26,0,35.42,2,40.0,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9004,11
2,6,4.14,4,66.7,30,0,23.32,hybrid_weekend_6nurses_analysis.txt,6.25,29,0,35.07,2,33.3,6,hybrid,weekend_6nurses_analysis.txt,29,0,weekend,9005,11
3,8,6.53,4,50.0,24,0,37.56,hybrid_weekend_6nurses_analysis.txt,9.47,24,0,54.44,4,50.0,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9006,18
1,2,3.79,0,0.0,29,1,22.31,hybrid_weekend_6nurses_analysis.txt,5.69,29,1,33.46,2,100.0,6,hybrid,weekend_6nurses_analysis.txt,29,1,weekend,9007,11
1,5,3.65,3,60.0,28,0,22.54,hybrid_weekend_6nurses_analysis.txt,5.47,28,0,34.05,2,40.0,6,hybrid,weekend_6nurses_analysis.txt,28,0,weekend,9008,10
2,5,4.97,1,20.0,24,0,27.72,hybrid_weekend_6nurses_analysis.txt,7.41,24,0,41.56,4,80.0,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9009,13
3,7,6.93,4,57.1,21,0,34.15,hybrid_weekend_6nurses_analysis.txt,10.43,21,0,51.58,3,42.9,6,hybrid,weekend_6nurses_analysis.txt,21,0,weekend,9010,16
1,2,2.37,0,0.0,21,0,14.69,hybrid_weekend_6nurses_analysis.txt,3.56,21,0,22.11,2,100.0,6,hybrid,weekend_6nurses_analysis.txt,21,0,weekend,9011,7
2,1,4.43,0,0.0,18,1,26.52,hybrid_weekend_6nurses_analysis.txt,6.64,18,1,40.58,1,100.0,6,hybrid,weekend_6nurses_analysis.txt,18,1,weekend,9012,12
2,4,4.16,1,25.0,24,0,22.64,hybrid_weekend_6nurses_analysis.txt,6.23,24,0,33.65,3,75.0,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9013,11
2,7,4.34,4,57.1,30,0,24.15,hybrid_weekend_6nurses_analysis.txt,6.51,30,0,37.68,3,42.9,6,hybrid,weekend_6nurses_analysis.txt,30,0,weekend,9014,11
1,1,2.83,0,0.0,24,0,16.88,hybrid_weekend_6nurses_analysis.txt,4.24,24,0,25.31,1,100.0,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9015,8
3,7,6.37,3,42.9,28,1,38.47,hybrid_weekend_6nurses_analysis.txt,9.55,28,1,57.73,4,57.1,6,hybrid,weekend_6nurses_analysis.txt,28,1,weekend,9016,18
2,7,5.82,6,85.7,23,2,37.18,hybrid_weekend_6nurses_analysis.txt,8.74,23,2,55.72,1,14.3,6,hybrid,weekend_6nurses_analysis.txt,23,2,weekend,9017,18
1,3,3.83,2,66.7,18,0,26.57,hybrid_weekend_6nurses_analysis.txt,5.75,18,0,40.09,1,33.3,6,hybrid,weekend_6nurses_analysis.txt,18,0,weekend,9018,13
1,1,2.69,1,100.0,23,0,16.95,hybrid_weekend_6nurses_analysis.txt,4.04,23,0,25.58,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,23,0,weekend,9019,8
2,3,4.55,3,100.0,25,0,29.74,hybrid_weekend_6nurses_analysis.txt,6.82,25,0,44.57,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,25,0,weekend,9020,14
1,2,3.06,1,50.0,25,0,16.19,hybrid_weekend_6nurses_analysis.txt,4.59,25,0,24.41,1,50.0,6,hybrid,weekend_6nurses_analysis.txt,25,0,weekend,9021,7
1,2,2.59,2,100.0,21,0,16.75,hybrid_weekend_6nurses_analysis.txt,3.89,21,0,25.28,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,21,0,weekend,9022,8
1,2,3.86,1,50.0,20,0,21.81,hybrid_weekend_6nurses_analysis.txt,5.79,20,0,32.71,1,50.0,6,hybrid,weekend_6nurses_analysis.txt,20,0,weekend,9023,10
2,5,4.06,3,60.0,26,0,24.53,hybrid_weekend_6nurses_analysis.txt,6.09,26,0,37.03,2,40.0,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9024,12
1,4,3.62,1,25.0,30,0,20.95,hybrid_weekend_6nurses_analysis.txt,5.43,30,0,31.71,3,75.0,6,hybrid,weekend_6nurses_analysis.txt,30,0,weekend,9025,10
3,8,6.29,5,62.5,25,0,34.6,hybrid_weekend_6nurses_analysis.txt,9.71,24,0,53.79,3,37.5,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9026,18
1,4,3.4,2,50.0,24,0,18.01,hybrid_weekend_6nurses_analysis.txt,5.1,24,0,27.08,2,50.0,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9027,8
1,4,3.58,2,50.0,26,0,19.49,hybrid_weekend_6nurses_analysis.txt,5.36,26,0,30.33,2,50.0,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9028,9
2,6,5.09,4,66.7,24,2,30.01,hybrid_weekend_6nurses_analysis.txt,7.57,24,2,44.48,2,33.3,6,hybrid,weekend_6nurses_analysis.txt,24,2,weekend,9029,14
1,1,2.33,0,0.0,25,0,13.1,hybrid_weekend_6nurses_analysis.txt,3.5,25,0,19.99,1,100.0,6,hybrid,weekend_6nurses_analysis.txt,25,0,weekend,9030,6
2,7,4.11,6,85.7,30,0,25.18,hybrid_weekend_6nurses_analysis.txt,6.14,30,0,38.05,1,14.3,6,hybrid,weekend_6nurses_analysis.txt,30,0,weekend,9031,12
2,9,5.03,6,66.7,30,0,29.06,hybrid_weekend_6nurses_analysis.txt,7.54,30,0,43.55,3,33.3,6,hybrid,weekend_6nurses_analysis.txt,30,0,weekend,9032,13
2,7,4.89,3,42.9,30,0,27.76,hybrid_weekend_6nurses_analysis.txt,7.35,30,0,41.76,4,57.1,6,hybrid,weekend_6nurses_analysis.txt,30,0,weekend,9033,13
2,7,5.56,5,71.4,23,0,38.8,hybrid_weekend_6nurses_analysis.txt,8.34,23,0,58.07,2,28.6,6,hybrid,weekend_6nurses_analysis.txt,23,0,weekend,9034,19
2,4,4.25,2,50.0,23,0,22.39,hybrid_weekend_6nurses_analysis.txt,6.38,23,0,33.87,2,50.0,6,hybrid,weekend_6nurses_analysis.txt,23,0,weekend,9035,10
2,13,5.38,3,23.1,30,0,30.48,hybrid_weekend_6nurses_analysis.txt,8.15,28,0,45.91,10,76.9,6,hybrid,weekend_6nurses_analysis.txt,28,0,weekend,9036,14
2,6,5.47,3,50.0,29,2,31.0,hybrid_weekend_6nurses_analysis.txt,8.2,29,2,46.72,3,50.0,6,hybrid,weekend_6nurses_analysis.txt,29,2,weekend,9037,14
1,3,3.5,1,33.3,24,0,16.5,hybrid_weekend_6nurses_analysis.txt,5.25,24,0,25.04,2,66.7,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9038,8
2,3,4.22,2,66.7,29,0,23.79,hybrid_weekend_6nurses_analysis.txt,6.32,29,0,35.82,1,33.3,6,hybrid,weekend_6nurses_analysis.txt,29,0,weekend,9039,11
2,9,5.67,6,66.7,27,0,36.59,hybrid_weekend_6nurses_analysis.txt,8.5,27,0,54.81,3,33.3,6,hybrid,weekend_6nurses_analysis.txt,27,0,weekend,9040,18
1,0,2.21,0,100.0,24,0,11.18,hybrid_weekend_6nurses_analysis.txt,3.32,24,0,16.93,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9041,5
2,4,4.27,0,0.0,25,0,27.09,hybrid_weekend_6nurses_analysis.txt,6.42,25,0,40.72,4,100.0,6,hybrid,weekend_6nurses_analysis.txt,25,0,weekend,9042,13
1,3,3.14,2,66.7,25,0,16.7,hybrid_weekend_6nurses_analysis.txt,4.69,25,0,25.01,1,33.3,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9043,8
1,0,2.0,0,100.0,21,0,11.53,hybrid_weekend_6nurses_analysis.txt,3.0,21,0,17.59,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,21,0,weekend,9044,5
1,5,3.29,3,60.0,30,0,17.72,hybrid_weekend_6nurses_analysis.txt,4.97,30,0,27.32,2,40.0,6,hybrid,weekend_6nurses_analysis.txt,29,0,weekend,9045,8
3,6,7.43,4,66.7,25,1,44.45,hybrid_weekend_6nurses_analysis.txt,11.14,23,3,66.56,2,33.3,6,hybrid,weekend_6nurses_analysis.txt,23,3,weekend,9046,21
2,9,5.49,1,11.1,34,0,32.62,hybrid_weekend_6nurses_analysis.txt,8.23,34,0,49.14,8,88.9,6,hybrid,weekend_6nurses_analysis.txt,34,0,weekend,9047,15
2,11,5.24,7,63.6,30,0,31.63,hybrid_weekend_6nurses_analysis.txt,7.84,30,0,47.36,4,36.4,6,hybrid,weekend_6nurses_analysis.txt,30,0,weekend,9048,14
1,3,3.39,1,33.3,26,0,18.82,hybrid_weekend_6nurses_analysis.txt,5.09,26,0,28.25,2,66.7,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9049,9
1,2,2.73,1,50.0,30,0,16.37,hybrid_weekend_6nurses_analysis.txt,4.09,30,0,24.56,1,50.0,6,hybrid,weekend_6nurses_analysis.txt,30,0,weekend,9050,8
2,10,5.41,6,60.0,32,0,30.7,hybrid_weekend_6nurses_analysis.txt,7.97,32,0,45.88,4,40.0,6,hybrid,weekend_6nurses_analysis.txt,31,0,weekend,9051,15
2,4,4.19,4,100.0,24,0,24.2,hybrid_weekend_6nurses_analysis.txt,6.28,24,0,36.65,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9052,11
1,3,3.69,1,33.3,22,1,18.47,hybrid_weekend_6nurses_analysis.txt,5.53,22,1,28.55,2,66.7,6,hybrid,weekend_6nurses_analysis.txt,22,1,weekend,9053,8
3,17,7.77,9,52.9,35,0,43.47,hybrid_weekend_6nurses_analysis.txt,11.65,34,0,65.1,8,47.1,6,hybrid,weekend_6nurses_analysis.txt,35,0,weekend,9054,21
1,2,2.69,1,50.0,28,0,14.3,hybrid_weekend_6nurses_analysis.txt,4.03,28,0,21.64,1,50.0,6,hybrid,weekend_6nurses_analysis.txt,28,0,weekend,9055,7
1,3,3.72,2,66.7,26,0,20.86,hybrid_weekend_6nurses_analysis.txt,5.59,26,0,31.27,1,33.3,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9056,10
2,4,5.35,2,50.0,22,0,33.37,hybrid_weekend_6nurses_analysis.txt,8.03,22,0,50.25,2,50.0,6,hybrid,weekend_6nurses_analysis.txt,22,0,weekend,9057,16
2,7,4.73,5,71.4,30,0,27.51,hybrid_weekend_6nurses_analysis.txt,7.16,30,0,42.01,2,28.6,6,hybrid,weekend_6nurses_analysis.txt,31,0,weekend,9058,13
2,7,5.94,6,85.7,24,0,38.96,hybrid_weekend_6nurses_analysis.txt,8.91,24,0,58.18,1,14.3,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9059,19
2,4,4.92,2,50.0,28,2,30.72,hybrid_weekend_6nurses_analysis.txt,7.38,28,2,46.61,2,50.0,6,hybrid,weekend_6nurses_analysis.txt,28,2,weekend,9060,15
3,11,7.18,5,45.5,27,0,42.25,hybrid_weekend_6nurses_analysis.txt,10.88,27,0,64.78,6,54.5,6,hybrid,weekend_6nurses_analysis.txt,27,0,weekend,9061,20
1,2,3.77,1,50.0,19,0,20.88,hybrid_weekend_6nurses_analysis.txt,5.65,19,0,31.53,1,50.0,6,hybrid,weekend_6nurses_analysis.txt,19,0,weekend,9062,10
1,2,3.62,1,50.0,19,0,20.89,hybrid_weekend_6nurses_analysis.txt,5.42,19,0,31.44,1,50.0,6,hybrid,weekend_6nurses_analysis.txt,19,0,weekend,9063,10
1,1,3.89,0,0.0,25,4,22.62,hybrid_weekend_6nurses_analysis.txt,5.84,25,4,34.78,1,100.0,6,hybrid,weekend_6nurses_analysis.txt,25,4,weekend,9064,10
2,8,4.33,5,62.5,33,0,27.58,hybrid_weekend_6nurses_analysis.txt,6.5,33,0,41.33,3,37.5,6,hybrid,weekend_6nurses_analysis.txt,33,0,weekend,9065,13
1,3,3.75,2,66.7,24,0,22.26,hybrid_weekend_6nurses_analysis.txt,5.62,24,0,33.37,1,33.3,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9066,10
1,2,2.92,1,50.0,20,0,17.49,hybrid_weekend_6nurses_analysis.txt,4.38,20,0,26.24,1,50.0,6,hybrid,weekend_6nurses_analysis.txt,20,0,weekend,9067,8
1,0,2.13,0,100.0,26,0,12.35,hybrid_weekend_6nurses_analysis.txt,3.2,26,0,18.52,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9068,6
2,3,4.69,0,0.0,25,0,22.82,hybrid_weekend_6nurses_analysis.txt,7.03,25,0,35.01,3,100.0,6,hybrid,weekend_6nurses_analysis.txt,25,0,weekend,9069,11
1,4,3.14,4,100.0,22,0,19.69,hybrid_weekend_6nurses_analysis.txt,4.71,22,0,29.73,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,22,0,weekend,9070,9
3,10,6.03,4,40.0,29,1,36.04,hybrid_weekend_6nurses_analysis.txt,9.05,29,1,54.35,6,60.0,6,hybrid,weekend_6nurses_analysis.txt,29,1,weekend,9071,16
1,4,3.88,1,25.0,28,0,21.84,hybrid_weekend_6nurses_analysis.txt,5.88,28,0,33.79,3,75.0,6,hybrid,weekend_6nurses_analysis.txt,28,0,weekend,9072,10
5,17,9.71,13,76.5,33,0,59.17,hybrid_weekend_6nurses_analysis.txt,14.66,32,0,88.7,4,23.5,6,hybrid,weekend_6nurses_analysis.txt,31,1,weekend,9073,29
1,4,3.82,3,75.0,26,0,24.16,hybrid_weekend_6nurses_analysis.txt,5.73,26,0,36.39,1,25.0,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9074,11
1,0,2.46,0,100.0,23,0,13.02,hybrid_weekend_6nurses_analysis.txt,3.69,23,0,20.12,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,23,0,weekend,9075,6
2,9,4.85,5,55.6,25,0,26.52,hybrid_weekend_6nurses_analysis.txt,7.27,25,0,39.38,4,44.4,6,hybrid,weekend_6nurses_analysis.txt,25,0,weekend,9076,11
2,4,4.36,1,25.0,24,0,25.98,hybrid_weekend_6nurses_analysis.txt,6.54,24,0,39.01,3,75.0,6,hybrid,weekend_6nurses_analysis.txt,24,0,weekend,9077,12
2,6,5.28,4,66.7,27,0,32.63,hybrid_weekend_6nurses_analysis.txt,7.92,27,0,49.17,2,33.3,6,hybrid,weekend_6nurses_analysis.txt,27,0,weekend,9078,16
1,4,3.64,2,50.0,26,0,23.21,hybrid_weekend_6nurses_analysis.txt,5.45,26,0,34.89,2,50.0,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9079,11
1,2,3.31,1,50.0,21,0,20.98,hybrid_weekend_6nurses_analysis.txt,4.97,21,0,31.47,1,50.0,6,hybrid,weekend_6nurses_analysis.txt,21,0,weekend,9080,10
1,3,3.24,1,33.3,26,0,15.61,hybrid_weekend_6nurses_analysis.txt,4.85,26,0,23.49,2,66.7,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9081,7
1,4,3.93,3,75.0,21,0,24.54,hybrid_weekend_6nurses_analysis.txt,5.89,21,0,36.81,1,25.0,6,hybrid,weekend_6nurses_analysis.txt,21,0,weekend,9082,12
2,9,5.24,7,77.8,32,0,32.2,hybrid_weekend_6nurses_analysis.txt,7.95,32,0,48.58,2,22.2,6,hybrid,weekend_6nurses_analysis.txt,32,0,weekend,9083,16
1,6,3.45,4,66.7,28,0,18.78,hybrid_weekend_6nurses_analysis.txt,5.15,28,0,28.07,2,33.3,6,hybrid,weekend_6nurses_analysis.txt,28,0,weekend,9084,9
2,3,4.83,1,33.3,20,0,30.61,hybrid_weekend_6nurses_analysis.txt,7.24,20,0,46.36,2,66.7,6,hybrid,weekend_6nurses_analysis.txt,20,0,weekend,9085,15
4,11,8.71,5,45.5,32,0,45.61,hybrid_weekend_6nurses_analysis.txt,13.17,31,1,69.37,6,54.5,6,hybrid,weekend_6nurses_analysis.txt,31,1,weekend,9086,23
1,0,2.4,0,100.0,21,0,13.97,hybrid_weekend_6nurses_analysis.txt,3.6,21,0,21.27,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,21,0,weekend,9087,6
3,9,7.76,5,55.6,28,4,42.12,hybrid_weekend_6nurses_analysis.txt,11.66,28,4,63.82,4,44.4,6,hybrid,weekend_6nurses_analysis.txt,28,4,weekend,9088,19
1,2,3.52,1,50.0,21,0,16.64,hybrid_weekend_6nurses_analysis.txt,5.28,21,0,25.03,1,50.0,6,hybrid,weekend_6nurses_analysis.txt,21,0,weekend,9089,8
2,5,5.95,5,100.0,31,0,33.26,hybrid_weekend_6nurses_analysis.txt,8.93,31,0,50.39,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,31,0,weekend,9090,15
2,3,4.41,1,33.3,24,1,26.16,hybrid_weekend_6nurses_analysis.txt,6.62,24,1,39.22,2,66.7,6,hybrid,weekend_6nurses_analysis.txt,24,1,weekend,9091,12
1,2,3.44,0,0.0,27,0,18.5,hybrid_weekend_6nurses_analysis.txt,5.16,27,0,27.76,2,100.0,6,hybrid,weekend_6nurses_analysis.txt,27,0,weekend,9092,8
3,14,6.67,9,64.3,29,1,39.41,hybrid_weekend_6nurses_analysis.txt,10.1,29,1,60.11,5,35.7,6,hybrid,weekend_6nurses_analysis.txt,29,1,weekend,9093,19
2,5,4.28,2,40.0,28,0,24.43,hybrid_weekend_6nurses_analysis.txt,6.42,28,0,36.72,3,60.0,6,hybrid,weekend_6nurses_analysis.txt,28,0,weekend,9094,12
3,13,5.78,9,69.2,30,0,37.25,hybrid_weekend_6nurses_analysis.txt,8.57,30,0,55.24,4,30.8,6,hybrid,weekend_6nurses_analysis.txt,29,0,weekend,9095,18
2,7,4.0,4,57.1,26,0,23.64,hybrid_weekend_6nurses_analysis.txt,6.0,26,0,35.48,3,42.9,6,hybrid,weekend_6nurses_analysis.txt,26,0,weekend,9096,11
2,8,5.35,5,62.5,23,0,28.73,hybrid_weekend_6nurses_analysis.txt,8.13,23,0,44.73,3,37.5,6,hybrid,weekend_6nurses_analysis.txt,23,0,weekend,9097,12
1,4,2.97,4,100.0,29,0,14.32,hybrid_weekend_6nurses_analysis.txt,4.46,29,0,22.08,0,0.0,6,hybrid,weekend_6nurses_analysis.txt,29,0,weekend,9098,6
1,1,2.34,0,0.0,22,0,13.71,hybrid_weekend_6nurses_analysis.txt,3.52,22,0,20.66,1,100.0,6,hybrid,weekend_6nurses_analysis.txt,22,0,weekend,9099,6
27,14,52.32,,,16,22,287.79,neural_disaster_2nurses_analysis.txt,77.59,16,22,435.45,,,2,neural,disaster_2nurses_analysis.txt,14,24,disaster,9000,145
37,14,74.64,,,16,28,441.17,neural_disaster_2nurses_analysis.txt,109.23,17,27,665.02,,,2,neural,disaster_2nurses_analysis.txt,15,29,disaster,9001,219
26,13,51.9,,,17,28,304.12,neural_disaster_2nurses_analysis.txt,77.1,18,27,472.09,,,2,neural,disaster_2nurses_analysis.txt,16,29,disaster,9002,145
32,13,64.5,,,18,41,377.42,neural_disaster_2nurses_analysis.txt,94.97,20,39,573.05,,,2,neural,disaster_2nurses_analysis.txt,15,44,disaster,9003,187
24,12,48.38,,,15,32,279.58,neural_disaster_2nurses_analysis.txt,70.86,17,30,427.25,,,2,neural,disaster_2nurses_analysis.txt,15,32,disaster,9004,140
28,15,55.35,,,17,34,326.71,neural_disaster_2nurses_analysis.txt,81.04,20,31,498.9,,,2,neural,disaster_2nurses_analysis.txt,16,35,disaster,9005,163
28,14,56.47,,,15,31,361.43,neural_disaster_2nurses_analysis.txt,83.31,15,31,542.26,,,2,neural,disaster_2nurses_analysis.txt,15,31,disaster,9006,175
27,13,52.78,,,15,37,304.84,neural_disaster_2nurses_analysis.txt,77.09,18,34,459.98,,,2,neural,disaster_2nurses_analysis.txt,14,38,disaster,9007,153
26,12,52.92,,,16,31,317.8,neural_disaster_2nurses_analysis.txt,76.74,18,29,485.85,,,2,neural,disaster_2nurses_analysis.txt,15,32,disaster,9008,156
29,12,58.98,,,12,32,356.3,neural_disaster_2nurses_analysis.txt,86.55,16,28,537.14,,,2,neural,disaster_2nurses_analysis.txt,12,32,disaster,9009,173
35,12,71.94,,,12,37,452.44,neural_disaster_2nurses_analysis.txt,105.27,17,32,686.22,,,2,neural,disaster_2nurses_analysis.txt,13,36,disaster,9010,224
26,15,50.51,,,16,26,296.82,neural_disaster_2nurses_analysis.txt,73.09,19,23,448.64,,,2,neural,disaster_2nurses_analysis.txt,15,27,disaster,9011,148
26,13,52.71,,,13,32,349.19,neural_disaster_2nurses_analysis.txt,77.44,16,29,527.17,,,2,neural,disaster_2nurses_analysis.txt,14,31,disaster,9012,174
35,13,69.77,,,15,34,424.15,neural_disaster_2nurses_analysis.txt,101.83,20,29,641.56,,,2,neural,disaster_2nurses_analysis.txt,14,35,disaster,9013,210
31,14,63.02,,,17,34,383.92,neural_disaster_2nurses_analysis.txt,92.33,18,33,583.06,,,2,neural,disaster_2nurses_analysis.txt,15,36,disaster,9014,188
24,12,48.25,,,15,34,285.23,neural_disaster_2nurses_analysis.txt,71.0,19,30,438.07,,,2,neural,disaster_2nurses_analysis.txt,15,34,disaster,9015,138
30,11,60.36,,,15,32,386.6,neural_disaster_2nurses_analysis.txt,87.6,17,30,585.21,,,2,neural,disaster_2nurses_analysis.txt,15,32,disaster,9016,193
26,13,52.98,,,16,30,326.18,neural_disaster_2nurses_analysis.txt,77.59,17,29,496.67,,,2,neural,disaster_2nurses_analysis.txt,15,31,disaster,9017,158
26,9,52.46,,,14,22,313.26,neural_disaster_2nurses_analysis.txt,77.62,15,21,487.1,,,2,neural,disaster_2nurses_analysis.txt,13,23,disaster,9018,155
22,14,44.35,,,15,25,273.2,neural_disaster_2nurses_analysis.txt,65.28,15,25,424.02,,,2,neural,disaster_2nurses_analysis.txt,14,26,disaster,9019,134
22,13,44.8,,,16,35,254.18,neural_disaster_2nurses_analysis.txt,66.57,19,32,386.73,,,2,neural,disaster_2nurses_analysis.txt,16,35,disaster,9020,125
32,14,63.11,,,15,28,397.94,neural_disaster_2nurses_analysis.txt,93.28,16,27,606.74,,,2,neural,disaster_2nurses_analysis.txt,14,29,disaster,9021,199
36,9,73.2,,,13,33,453.17,neural_disaster_2nurses_analysis.txt,105.84,17,29,682.88,,,2,neural,disaster_2nurses_analysis.txt,12,34,disaster,9022,219
28,14,55.44,,,15,27,328.8,neural_disaster_2nurses_analysis.txt,81.22,18,24,507.34,,,2,neural,disaster_2nurses_analysis.txt,14,28,disaster,9023,162
38,13,75.92,,,15,35,450.86,neural_disaster_2nurses_analysis.txt,110.55,19,31,678.54,,,2,neural,disaster_2nurses_analysis.txt,14,36,disaster,9024,223
32,12,63.55,,,16,34,401.21,neural_disaster_2nurses_analysis.txt,93.08,18,32,609.13,,,2,neural,disaster_2nurses_analysis.txt,13,37,disaster,9025,200
25,12,49.04,,,13,36,310.5,neural_disaster_2nurses_analysis.txt,72.25,14,35,470.56,,,2,neural,disaster_2nurses_analysis.txt,12,37,disaster,9026,155
31,15,63.0,,,14,42,386.15,neural_disaster_2nurses_analysis.txt,92.34,18,38,583.29,,,2,neural,disaster_2nurses_analysis.txt,15,41,disaster,9027,189
30,15,60.88,,,15,33,355.77,neural_disaster_2nurses_analysis.txt,89.61,18,30,541.11,,,2,neural,disaster_2nurses_analysis.txt,15,33,disaster,9028,175
31,14,63.06,,,16,33,389.89,neural_disaster_2nurses_analysis.txt,92.15,18,31,589.29,,,2,neural,disaster_2nurses_analysis.txt,15,34,disaster,9029,189
29,12,58.11,,,14,37,356.14,neural_disaster_2nurses_analysis.txt,84.57,17,34,539.8,,,2,neural,disaster_2nurses_analysis.txt,13,38,disaster,9030,175
27,15,53.68,,,15,39,330.72,neural_disaster_2nurses_analysis.txt,78.54,18,36,503.03,,,2,neural,disaster_2nurses_analysis.txt,15,39,disaster,9031,164
24,12,47.51,,,16,28,282.35,neural_disaster_2nurses_analysis.txt,68.83,19,25,429.63,,,2,neural,disaster_2nurses_analysis.txt,15,29,disaster,9032,138
32,13,63.16,,,15,31,394.99,neural_disaster_2nurses_analysis.txt,92.96,18,28,600.64,,,2,neural,disaster_2nurses_analysis.txt,15,31,disaster,9033,196
29,15,57.47,,,16,28,361.52,neural_disaster_2nurses_analysis.txt,85.49,16,28,547.69,,,2,neural,disaster_2nurses_analysis.txt,15,29,disaster,9034,177
35,14,68.44,,,17,28,389.76,neural_disaster_2nurses_analysis.txt,99.38,18,27,594.66,,,2,neural,disaster_2nurses_analysis.txt,14,31,disaster,9035,194
31,11,62.86,,,16,39,368.15,neural_disaster_2nurses_analysis.txt,91.59,19,36,556.79,,,2,neural,disaster_2nurses_analysis.txt,14,41,disaster,9036,180
30,14,59.98,,,16,30,358.97,neural_disaster_2nurses_analysis.txt,88.45,18,28,547.91,,,2,neural,disaster_2nurses_analysis.txt,15,31,disaster,9037,176
40,13,80.57,,,16,39,471.22,neural_disaster_2nurses_analysis.txt,118.64,18,37,719.06,,,2,neural,disaster_2nurses_analysis.txt,14,41,disaster,9038,233
31,15,61.81,,,16,33,358.31,neural_disaster_2nurses_analysis.txt,90.73,18,31,543.03,,,2,neural,disaster_2nurses_analysis.txt,15,34,disaster,9039,176
25,13,48.96,,,16,27,310.51,neural_disaster_2nurses_analysis.txt,71.87,17,26,468.44,,,2,neural,disaster_2nurses_analysis.txt,15,28,disaster,9040,153
23,16,46.41,,,17,31,267.99,neural_disaster_2nurses_analysis.txt,67.8,19,29,412.91,,,2,neural,disaster_2nurses_analysis.txt,16,32,disaster,9041,133
32,12,63.25,,,14,34,407.44,neural_disaster_2nurses_analysis.txt,92.76,18,30,613.2,,,2,neural,disaster_2nurses_analysis.txt,13,35,disaster,9042,204
31,12,62.6,,,16,26,372.46,neural_disaster_2nurses_analysis.txt,91.56,16,26,571.23,,,2,neural,disaster_2nurses_analysis.txt,13,29,disaster,9043,185
20,11,41.2,,,14,28,250.31,neural_disaster_2nurses_analysis.txt,59.78,16,26,378.31,,,2,neural,disaster_2nurses_analysis.txt,13,29,disaster,9044,123
23,15,46.37,,,18,31,269.03,neural_disaster_2nurses_analysis.txt,68.37,19,30,420.61,,,2,neural,disaster_2nurses_analysis.txt,16,33,disaster,9045,126
